platform,workload,run_id,invocation_id,mem_limit_mb,cold_start,concurrency,queue_delay_ms,duration_ms,cpu_time_ms,rss_mb,peak_rss_mb,io_read_bytes,io_write_bytes,energy_joules
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,cd99a71a-33b0-4e5b-ab88-3ced2e674e28,256,False,1,0,350.0,350.00000000000006,74.015625,74.015625,0,0,9.408362
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,30a44ac8-ff56-49f7-a237-082799674928,256,True,1,0,350.0,350.0,74.01171875,74.01171875,0,0,9.749548
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,f79b4fd9-65ab-46f9-92e1-ad253223a497,256,False,1,0,350.0,350.00000000000006,73.93359375,73.93359375,0,0,8.442056
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,2d59d110-3404-4c3b-8ae3-a701d597b7b1,256,False,1,0,350.0,340.0,73.94140625,73.94140625,0,0,8.311685
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,65b9e8ef-0dcf-4b6e-a55b-cf34f325b1fc,256,False,1,0,350.0,340.0,73.78515625,73.78515625,0,0,8.705239
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,0a3775a0-d368-46b5-97d7-4864c7cbdfc2,256,False,1,0,350.0,350.00000000000006,73.91796875,73.91796875,0,0,8.717385
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,01eaf2f2-6f21-4356-bef6-4dc93c598c32,256,True,1,0,350.0,350.00000000000006,73.90625,73.90625,0,0,9.525122
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,c44612d0-e210-406c-bde8-40d076b91e98,256,False,1,0,350.0,350.00000000000006,74.0078125,74.0078125,0,0,10.747531
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,cc267854-586c-4fb9-97e8-fdcdcc853700,256,False,1,0,360.0,350.00000000000006,73.85546875,73.85546875,0,0,8.393656
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,239d35e0-1250-4095-b7a9-faec16ba04ef,256,False,1,0,350.0,340.0,74.01171875,74.01171875,0,0,8.367899
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,5d77c02e-eb15-4fc6-a113-76856db67696,256,False,1,0,350.0,340.0,73.96875,73.96875,0,0,8.221231
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,b7b8fccc-00ea-4137-8b32-03ddab444459,256,True,1,0,350.0,350.00000000000006,73.97265625,73.97265625,0,0,9.042214
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,62b2fc91-8d40-40a9-8eeb-9ecd870589b2,256,False,1,0,360.0,350.00000000000006,73.828125,73.828125,0,0,22.437137
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,2cc7f55b-1592-4b6b-af61-da0aa50afcba,256,False,1,0,350.0,350.00000000000006,73.7890625,73.7890625,0,0,8.797402
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,7818d695-c5e3-4d2b-a4d5-ef94f395d326,256,False,1,0,350.0,340.0,73.828125,73.828125,0,0,8.641152
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,509fee0e-b0db-4e18-be50-26da83fb9188,256,False,1,0,350.0,340.0,73.9609375,73.9609375,0,0,8.103312
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,adb7d7fb-c272-49da-97c5-aa67a14c3965,256,True,1,0,350.0,350.0,73.84375,73.84375,0,0,9.954015
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,1ae84c2b-61de-4faa-9c0b-851a64a9c48e,256,False,1,0,350.0,350.00000000000006,74.015625,74.015625,0,0,12.973172
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,0ed8f5ae-24e7-408f-9560-f5f4ddbcb247,256,False,1,0,350.0,340.0,73.90234375,73.90234375,0,0,8.51188
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,d889c3c1-9c0e-41ae-bdc7-65898722a65e,256,False,1,0,350.0,340.0,73.93359375,73.93359375,0,0,8.366312
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,315d4408-91c4-4163-8269-0a63980cd12f,256,False,1,0,350.0,350.00000000000006,73.91015625,73.91015625,0,0,8.476846
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,392b2656-cf5d-40fd-99c7-6f8a77efd353,256,True,1,0,350.0,350.00000000000006,73.96484375,73.96484375,0,0,8.252908
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,f995c522-4052-4082-986b-9dec0f056815,256,False,1,0,350.0,350.00000000000006,73.96484375,73.96484375,0,0,8.348062
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,5c56e0f3-c7f6-4350-868c-14de6ff76c85,256,False,1,0,360.0,350.00000000000006,73.92578125,73.92578125,0,0,9.555701
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,69b25dae-6de4-407c-b14f-c9fe462d71b1,256,False,1,0,350.0,350.00000000000006,73.9375,73.9375,0,0,8.252847
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,9ebda2c6-1f5c-409a-9eac-aee753aaee68,256,False,1,0,350.0,350.00000000000006,74.0078125,74.0078125,0,0,8.300333
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,41c563c4-3d8c-4b8c-bf8c-e5cadd5856c7,256,True,1,0,350.0,350.00000000000006,74.015625,74.015625,0,0,8.654824
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,d3fed115-f1bd-4b5c-a71b-e6b63aee1689,256,False,1,0,350.0,350.00000000000006,73.921875,73.921875,0,0,8.72831
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,ed461999-2ede-4012-89d5-5584e2727f3d,256,False,1,0,350.0,350.00000000000006,73.7890625,73.7890625,0,0,8.294657
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,f9ab18ba-7843-4c53-a3ed-9b6ee4ffa4ed,256,False,1,0,350.0,340.0,74.01953125,74.01953125,0,0,9.314978
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,96fd53e2-b82f-47f6-8ff9-3eea61e4a204,256,False,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,8.639871
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,84342d7a-eb4d-4ab7-9dc6-f8c057d8b092,256,True,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,8.32908
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,e6b95186-8ae7-46f9-9837-268441cfc218,256,False,1,0,350.0,350.00000000000006,73.92578125,73.92578125,0,0,8.438089
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,58657039-511e-4ccd-8c49-9e3e9845498b,256,False,1,0,350.0,340.0,73.9140625,73.9140625,0,0,9.605994
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,7597d1dd-10b5-4669-aa97-b8debebdd7cf,256,False,1,0,360.0,360.00000000000006,73.91796875,73.91796875,0,0,9.816259
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,9bb8fa59-88c7-4e83-aa9b-21b28bf36451,256,False,1,0,350.0,350.00000000000006,73.875,73.875,0,0,9.054298
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,c6c7698a-e978-4cf4-8562-e5b820402953,256,True,1,0,350.0,340.0,73.90234375,73.90234375,0,0,8.268411
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,1e12160f-dee3-41fd-be54-3dcf72cd8228,256,False,1,0,350.0,340.0,73.90625,73.90625,0,0,8.263285
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,61cee56f-608f-4077-8074-1b699326c5b5,256,False,1,0,350.0,350.00000000000006,73.87890625,73.87890625,0,0,8.345315
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,9a0612fe-d17b-454b-986e-838cde7d2773,256,False,1,0,350.0,340.0,74.01171875,74.01171875,0,0,8.601663
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,b94a61ef-e484-4325-bd8b-bf8404633385,256,False,1,0,350.0,340.0,74.0,74.0,0,0,9.987157
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,048bce7c-4a6f-4124-a5b9-e19955d86733,256,True,1,0,350.0,350.00000000000006,73.92578125,73.92578125,0,0,9.792028
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,69f048f5-9f3b-4e8a-8b6d-9bfaff0d4c4d,256,False,1,0,360.0,350.00000000000006,73.84375,73.84375,0,0,9.084022
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,0a1d6976-45d9-4202-99b2-6d4d94974430,256,False,1,0,350.0,340.0,73.90625,73.90625,0,0,14.233973
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,95d2643e-da1c-4eeb-9d4b-2f00983c545a,256,False,1,0,390.0,380.0,73.921875,73.921875,0,0,20.876533
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,5fd007af-c320-4ef7-86ce-7efc841eb11e,256,False,1,0,370.0,370.0,73.95703125,73.95703125,0,0,28.281972
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,aaa9c272-0313-4f74-b667-0776068e34b6,256,True,1,0,360.0,350.00000000000006,73.96484375,73.96484375,0,0,14.293969
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,a242eb2d-fcb6-4f9a-a29c-7f2e7745c15a,256,False,1,0,350.0,340.0,73.91796875,73.91796875,0,0,10.830539
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,8d5a1fb3-5a5b-4c89-a93b-afe0f1255eec,256,False,1,0,360.0,360.00000000000006,73.9296875,73.9296875,0,0,9.217689
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,921dd94d-3f1f-4a4a-b31a-53ba8a73b7bc,256,False,1,0,360.0,350.00000000000006,73.9609375,73.9609375,0,0,8.738503
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,92ff179a-eab7-4c73-a974-e5b4a9b27594,256,False,1,0,350.0,350.00000000000006,73.75390625,73.75390625,0,0,8.511208
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,eb606113-2e5e-40c0-b4ff-9d41c8fd0625,256,True,1,0,350.0,350.00000000000006,74.01171875,74.01171875,0,0,8.751809
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,07d2e279-c1b4-4b51-ae8b-1c2663934e1c,256,False,1,0,360.0,350.00000000000006,73.99609375,73.99609375,0,0,11.118197
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,7d9a99ee-533f-49ec-98cf-4910fa60eeec,256,False,1,0,360.0,350.00000000000006,73.94140625,73.94140625,0,0,9.494361
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,cf803452-0b9f-4bd4-b6c1-e7a6aa1569af,256,False,1,0,360.0,350.00000000000006,73.8828125,73.8828125,0,0,8.953529
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,78352f8a-003f-4348-b0ce-21698566d7ae,256,False,1,0,350.0,350.00000000000006,73.88671875,73.88671875,0,0,8.907631
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,6dd190aa-a2d5-4f34-ae5f-fb86ffdaa830,256,True,1,0,350.0,350.00000000000006,73.828125,73.828125,0,0,8.349649
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,910bab39-45fd-4f60-b6a2-2f3f593127eb,256,False,1,0,350.0,350.00000000000006,73.953125,73.953125,0,0,10.435215
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,66b358d2-e896-49c6-81ff-25b55d51b335,256,False,1,0,360.0,350.00000000000006,73.9296875,73.9296875,0,0,10.345189
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,01b16ec4-5101-4361-912a-e8f3556c719a,256,False,1,0,350.0,350.00000000000006,73.95703125,73.95703125,0,0,9.012367
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,83fe7f19-ec7f-4f68-a848-11afcc6b7aaa,8030d17a-e1da-4522-ad03-785adc025d85,256,False,1,0,350.0,350.00000000000006,73.93359375,73.93359375,0,0,8.455179
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,f42c9ade-7ecc-4a9d-9365-2a4121c554a8,512,True,1,0,350.0,350.0,73.9921875,73.9921875,0,0,12.369108
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,20daf71b-95be-48d1-b98c-e8031efd693c,512,False,1,0,350.0,350.00000000000006,73.9375,73.9375,0,0,12.299102
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,4d56b8b8-ad57-409f-a4db-61f0e1ea8d3c,512,False,1,0,350.0,350.00000000000006,73.9140625,73.9140625,0,0,10.276097
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,e7b98d7f-5a74-4958-9077-d652568d5f52,512,False,1,0,360.0,350.0,73.89453125,73.89453125,0,0,8.997475
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,d8d8940d-93e4-4cca-bfaf-07a34aaa1b67,512,False,1,0,350.0,350.00000000000006,73.9453125,73.9453125,0,0,8.260782
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,3c9a59e5-faf3-4979-af0f-167f2873f570,512,True,1,0,350.0,350.00000000000006,73.875,73.875,0,0,8.305459
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,c9920c8c-6012-40d6-9ccd-e335138b20de,512,False,1,0,350.0,350.00000000000006,73.9296875,73.9296875,0,0,11.383272
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,e49f1c2b-6d35-4681-9816-70779c770cd3,512,False,1,0,360.0,350.00000000000006,73.75390625,73.75390625,0,0,18.943982
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,e19eb67c-46c7-4328-8042-822a530aef2f,512,False,1,0,350.0,350.00000000000006,73.96484375,73.96484375,0,0,11.288301
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,48d88ecd-97a8-4d33-91f9-e3750ce08c34,512,False,1,0,350.0,350.00000000000006,73.8671875,73.8671875,0,0,9.440345
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,962f596a-af05-4adb-a10f-a88927a80cbe,512,True,1,0,340.0,330.0,73.91015625,73.91015625,0,0,7.97227
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,e5d08a94-021d-4c4b-ba8f-a40f7036517c,512,False,1,0,350.0,350.0,73.8828125,73.8828125,0,0,8.722878
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,fd9b3ea1-b0e1-4264-9083-d4ea1f4f314c,512,False,1,0,350.0,350.00000000000006,73.97265625,73.97265625,0,0,8.434731
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,b6cba0f3-07d4-4f3f-9b17-81e9ceb43a11,512,False,1,0,350.0,350.00000000000006,74.0234375,74.0234375,0,0,8.680093
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,34af88be-a90c-486b-a086-99b71ee9dce7,512,False,1,0,350.0,350.00000000000006,73.91796875,73.91796875,0,0,9.094459
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,2396c9ad-5b3a-4fa7-a996-6e1b92d4bff7,512,True,1,0,350.0,350.00000000000006,73.94140625,73.94140625,0,0,8.481058
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,6c3d3ee5-b4dd-4302-9571-0c64903f0767,512,False,1,0,350.0,350.00000000000006,73.921875,73.921875,0,0,8.377053
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,d69814a7-edde-4919-974d-e12770aa2c66,512,False,1,0,350.0,340.0,73.9765625,73.9765625,0,0,8.40629
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,506c55b8-e5ae-4d07-8550-d032bcfd80bb,512,False,1,0,350.0,340.0,73.91015625,73.91015625,0,0,8.18638
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,f8d261af-c325-4d9e-b8d1-3443b5b7c8d6,512,False,1,0,350.0,350.00000000000006,73.87109375,73.87109375,0,0,9.376502
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,f9fcd5ce-5454-427f-92f3-2f5dee60b5fc,512,True,1,0,350.0,340.0,73.97265625,73.97265625,0,0,8.431924
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,93acda92-ec64-4e14-af3f-cb0a83fe0111,512,False,1,0,350.0,350.00000000000006,74.01171875,74.01171875,0,0,8.412088
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,ee8dda0f-aa3c-41c0-bf21-dc2103f64fef,512,False,1,0,360.0,350.00000000000006,73.76171875,73.76171875,0,0,11.437837
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,2ddab458-3e5d-42f4-a7fa-e474822b8ad2,512,False,1,0,350.0,340.0,73.8046875,73.8046875,0,0,8.509134
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,e9127af6-43f7-4b80-b3b1-1ae612b4bb83,512,False,1,0,350.0,340.0,73.94140625,73.94140625,0,0,8.662331
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,5f30765c-7669-4bde-b8f5-e11f219097c9,512,True,1,0,360.0,360.00000000000006,73.96484375,73.96484375,0,0,9.748266
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,707ef220-86e2-410b-b18b-6d551fc70404,512,False,1,0,350.0,350.00000000000006,73.82421875,73.82421875,0,0,8.418558
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,528a620a-3ce9-41a7-96e0-d0573fa1c0fb,512,False,1,0,350.0,350.00000000000006,73.92578125,73.92578125,0,0,8.368508
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,ca72c6b4-02f5-43c0-98bd-fd61ff2932b2,512,False,1,0,350.0,340.0,73.921875,73.921875,0,0,8.391947
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,77fdd6c2-c87f-45dd-8c8a-5e37110875b0,512,False,1,0,350.0,350.00000000000006,73.83984375,73.83984375,0,0,8.360635
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,64df1ca0-c67c-4c6b-afb7-d4cafe6b86bf,512,True,1,0,350.0,350.00000000000006,73.94140625,73.94140625,0,0,8.479226
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,8f82ba9f-7b15-467f-89fd-2734b278b7eb,512,False,1,0,360.0,350.00000000000006,73.79296875,73.79296875,0,0,13.957423
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,58150d44-d0ea-4892-8bb2-91ac56ace6da,512,False,1,0,360.0,350.00000000000006,74.00390625,74.00390625,0,0,16.36855
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,66330c37-86fa-48c3-891d-f568f487a747,512,False,1,0,350.0,340.0,73.8515625,73.8515625,0,0,10.032262
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,b165206b-54a7-427e-b1df-8a163638e1b1,512,False,1,0,350.0,340.0,74.00390625,74.00390625,0,0,9.230384
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,2ffa56b2-0094-4d52-b865-fb0cf5886fe5,512,True,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,8.338723
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,8a6c7c43-82aa-496a-9474-0396dd829872,512,False,1,0,370.0,360.00000000000006,73.7421875,73.7421875,0,0,9.604346
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,325a5f7f-13c9-407a-873e-477e3f2b3833,512,False,1,0,350.0,350.00000000000006,73.875,73.875,0,0,9.351599
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,b8e1c80f-d8e7-40cd-8c08-a2021809ebcd,512,False,1,0,350.0,350.00000000000006,73.9609375,73.9609375,0,0,8.991494
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,a40f427a-8a26-401a-9cd5-1a50d0cc872c,512,False,1,0,350.0,340.0,74.01171875,74.01171875,0,0,8.486184
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,31cd7017-4b9f-4ee2-ba07-00b8a1e6e0d9,512,True,1,0,350.0,340.0,74.0078125,74.0078125,0,0,11.062594
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,b5a2dd72-ca40-4854-a562-06b08d200c9b,512,False,1,0,350.0,350.00000000000006,73.953125,73.953125,0,0,9.205787
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,3d14d974-d3f9-4f75-b10a-58690e81fde5,512,False,1,0,350.0,340.0,74.0,74.0,0,0,10.864169
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,d1a02fd1-fd3a-4df7-9281-ffb98c14b72e,512,False,1,0,350.0,340.0,74.0,74.0,0,0,9.741613
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,8a72e579-ca56-488c-ab34-e5aa1df0803c,512,False,1,0,350.0,350.00000000000006,73.96875,73.96875,0,0,8.397195
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,00d1725a-c851-4a08-84ed-23221f0cf3c4,512,True,1,0,370.0,360.0,73.91796875,73.91796875,0,0,8.870156
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,54cebd66-f590-420a-a150-360e3650ed7d,512,False,1,0,350.0,340.0,73.85546875,73.85546875,0,0,8.28074
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,704726fe-7eff-4c7c-8eda-8495b4dfebc8,512,False,1,0,350.0,350.00000000000006,73.8828125,73.8828125,0,0,8.3621
docker_ubuntu22_on_ubuntu20,mixed_touch_cpu,f29fb30a-66d3-445c-b05b-7d6458ecc32b,cd5b822c-469b-49d4-a420-f60bb974a267,512,False,1,0,360.0,350.00000000000006,74.01953125,74.01953125,0,0,9.755896
